614.3965885015442,1553.405567115883,103.42294162305753,155
614.2965885015442,1553.3055671158832,103.42294162305753,155
614.1965885015442,1553.2055671158832,103.42294162305753,155
614.1965885015442,1647.106464977317,103.42294162305753,155
614.1965885015442,1750.3974526248944,103.42294162305753,155
614.1965885015442,1647.106464977317,103.42294162305753,155
614.1965885015442,1553.205567115883,103.42294162305753,155
614.1965885015442,1647.106464977317,103.42294162305753,155
614.1965885015442,1750.3974526248944,103.42294162305753,155
614.1965885015442,1800,103.42294162305753,155
614.1965885015442,1692.1996898637767,103.42294162305753,155
614.1965885015442,1594.1994079217554,103.42294162305753,155
614.1965885015442,1594.1994079217554,103.52294162305752,155
614.1965885015442,1594.1994079217554,103.62294162305751,155
614.1965885015442,1594.1994079217554,103.72294162305751,155
614.1965885015442,1594.1994079217554,103.8229416230575,155
614.1965885015442,1594.1994079217554,103.9229416230575,155
614.1965885015442,1594.1994079217554,104.02294162305749,155
614.1965885015442,1594.1994079217554,104.12294162305749,155
614.1965885015442,1594.1994079217554,104.22294162305748,155
614.1965885015442,1594.1994079217554,104.32294162305747,155
614.1965885015442,1594.1994079217554,104.42294162305747,155
614.1965885015442,1594.1994079217554,104.52294162305746,155
614.1965885015442,1594.1994079217554,104.62294162305746,155
614.1965885015442,1594.1994079217554,104.72294162305745,155
614.1965885015442,1594.1994079217554,104.82294162305745,155
614.1965885015442,1594.1994079217554,104.92294162305744,155
614.1965885015442,1594.1994079217554,105.02294162305743,155
614.1965885015442,1594.1994079217554,105.12294162305743,155
614.1965885015442,1594.1994079217554,105.22294162305742,155
614.1965885015442,1594.1994079217554,105.32294162305742,155
614.1965885015442,1594.1994079217554,105.42294162305741,155
614.1965885015442,1594.1994079217554,105.5229416230574,155
614.1965885015442,1594.1994079217554,105.6229416230574,155
614.1965885015442,1505.108242519918,105.6229416230574,155
614.1965885015442,1424.116273972793,105.6229416230574,155
614.1965885015442,1350.4872116572246,105.6229416230574,155
614.1965885015442,1424.116273972793,105.6229416230574,155
614.1965885015442,1505.108242519918,105.6229416230574,155
614.1965885015442,1594.1994079217552,105.6229416230574,155
614.1965885015442,1692.1996898637763,105.6229416230574,155
614.1965885015442,1799.9999999999995,105.6229416230574,155
614.1965885015442,1800,105.6229416230574,155
614.1965885015442,1800,105.7229416230574,155
614.1965885015442,1800,105.82294162305739,155
614.1965885015442,1800,105.92294162305738,155
614.1965885015442,1800,106.02294162305738,155
614.1965885015442,1800,106.12294162305737,155
614.1965885015442,1800,106.22294162305737,155
614.1965885015442,1800,106.32294162305736,155
614.1965885015442,1800,106.42294162305735,155
614.1965885015442,1800,106.52294162305735,155
614.1965885015442,1800,106.62294162305734,155
614.1965885015442,1800,106.62294162305734,155
614.1965885015442,1800,106.62294162305734,155
614.2965885015442,1800,106.62294162305734,155
614.3965885015442,1800,106.62294162305734,155
614.4965885015442,1800,106.62294162305734,155
614.5965885015443,1800,106.62294162305734,155
614.6965885015443,1800,106.62294162305734,155
614.7965885015443,1800,106.62294162305734,155
614.8965885015443,1800,106.62294162305734,155
614.9965885015444,1800,106.62294162305734,155
614.9965885015444,1692.272417136504,106.62294162305734,155
615.0965885015444,1692.3724171365038,106.62294162305734,155
615.1965885015444,1692.4724171365037,106.62294162305734,155
615.2965885015444,1692.5724171365036,106.62294162305734,155
615.1965885015444,1692.4724171365037,106.62294162305734,155
615.1965885015444,1692.4724171365037,106.52294162305735,154.9
615.1965885015444,1692.4724171365037,106.42294162305735,154.8
615.1965885015444,1800,106.42294162305735,155
615.1965885015444,1800,106.42294162305735,155
615.1965885015444,1800,106.52294162305735,155
615.1965885015444,1800,106.62294162305734,155
615.1965885015444,1800,106.72294162305734,155
615.1965885015444,1800,106.82294162305733,155
615.1965885015444,1800,106.92294162305733,155
615.1965885015444,1800,107.02294162305732,155
615.1965885015444,1800,107.12294162305732,155
615.1965885015444,1800,107.22294162305731,155
615.1965885015444,1800,107.3229416230573,155
615.1965885015444,1800,107.4229416230573,155
615.1965885015444,1800,107.3229416230573,154.9
615.1965885015444,1800,107.22294162305731,154.8
615.1965885015444,1800,107.12294162305732,154.70000000000002
615.1965885015444,1800,107.02294162305732,154.60000000000002
615.1965885015444,1800,106.92294162305733,154.50000000000003
615.1965885015444,1800,106.82294162305733,154.40000000000003
615.1965885015444,1692.2905989546857,106.82294162305733,155
615.2965885015444,1692.3905989546856,106.82294162305733,155
615.1965885015444,1692.2905989546857,106.82294162305733,155
615.0965885015444,1692.1905989546858,106.82294162305733,155
614.9965885015444,1692.090598954686,106.82294162305733,155
614.8965885015443,1691.990598954686,106.82294162305733,155
614.7965885015443,1691.890598954686,106.82294162305733,155
614.7965885015443,1691.890598954686,106.72294162305734,154.9
614.7965885015443,1691.890598954686,106.62294162305734,154.8
614.7965885015443,1691.890598954686,106.52294162305735,154.70000000000002
614.7965885015443,1691.890598954686,106.42294162305735,154.60000000000002
614.7965885015443,1691.890598954686,106.32294162305736,154.50000000000003
